hotspot_id,latitude,longitude,mean_frp,max_frp,mean_bright_ti4,max_bright_ti4,mean_bright_ti5,max_bright_ti5,night_ratio,high_confidence_ratio,last_seen_date,days_since_last_seen,hits_7d,active_days_7d,hits_10d,active_days_10d,hits_15d,active_days_15d,hits_30d,active_days_30d,persistence_30d,distance_to_nearest_road_m,road_length_1km_m,building_count_1km,distance_to_nearest_building_m,building_count_500m,building_count_2500m,building_count_5000m,road_length_500m_m,road_length_2500m_m,road_length_5000m_m,industrial_area_count_500m,industrial_area_count_5000m,nearest_fire_station_id,nearest_fire_station_name,nearest_fire_station_latitude,nearest_fire_station_longitude,distance_to_nearest_fire_station_m,fire_station_data_available
883ca83041fffff,23.69698,86.075994,2.608,10.21,313.466,339.34,281.06,289.7,0.8,0.0,2026-08-19,12,0,0,0,0,2,1,6,4,0.133333333333333,778.462613776101,0.0,0.0,1644.58329883796,0.0,8.0,64.0,0.0,21460.5101115425,111645.724491688,0.0,3.0,3822901583.0,,23.3320464,86.362422,49876.3509097404,True
883ca83043fffff,23.6962166666667,86.0803166666667,1.80833333333333,4.91,303.641666666667,316.92,283.696666666667,289.45,1.0,0.0,2026-08-19,12,0,0,0,0,1,1,4,3,0.1,420.678246540331,0.0,0.0,1216.20881978464,0.0,10.0,65.0,574.349193154684,17411.2583323907,113135.074122094,1.0,4.0,3822901583.0,,23.3320464,86.362422,49550.1098578735,True
883ca83047fffff,23.68715,86.08223,0.85,0.85,309.67,309.67,283.56,283.56,1.0,0.0,2026-08-20,11,0,0,0,0,1,1,1,1,0.0333333333333333,296.485743486756,0.0,2.0,891.714431259745,0.0,31.0,68.0,1054.62738406952,32902.9667118308,121351.513732332,1.0,6.0,3822901583.0,,23.3320464,86.362422,48622.1454129736,True
883ca83049fffff,23.7055775,86.07216,3.7725,9.38,308.495,333.48,287.23,289.91,1.0,0.0,2026-08-09,22,0,0,0,0,0,0,3,2,0.0666666666666667,715.847786346789,0.0,0.0,2254.53593201205,0.0,1.0,58.0,0.0,16537.1567332859,83970.489122383,0.0,3.0,,,,,,False
883ca83061fffff,23.6769966666667,86.07082,1.03,1.18,304.396666666667,305.59,287.416666666667,289.9,1.0,0.0,2026-08-20,11,0,0,0,0,1,1,1,1,0.0333333333333333,455.337761181119,0.0,1.0,690.825089574712,0.0,13.0,66.0,438.694736478576,57214.0581082332,126666.635683738,0.0,4.0,3822901583.0,,23.3320464,86.362422,48425.9058523993,True
883ca83069fffff,23.68017,86.06213,1.43,1.43,303.79,303.79,287.71,287.71,1.0,0.0,2026-07-16,46,0,0,0,0,0,0,0,0,0.0,6.92019436184201,0.0,0.0,1580.58483318445,0.0,6.0,64.0,4594.99643226229,36242.7128349723,124444.720122936,0.0,3.0,3822901583.0,,23.3320464,86.362422,49250.7243229157,True
883ca8306bfffff,23.68038,86.0688,1.4,1.4,303.18,303.18,286.49,286.49,1.0,0.0,2026-08-20,11,0,0,0,0,1,1,1,1,0.0333333333333333,229.555894943056,0.0,0.0,1116.17693871805,0.0,11.0,63.0,1931.35104770611,46214.9984719232,124783.970466911,0.0,3.0,3822901583.0,,23.3320464,86.362422,48847.9654754605,True
883ca83235fffff,23.707845,86.072615,6.26,7.04,334.42,334.81,287.995,289.5,1.0,0.0,2026-08-11,20,0,0,0,0,0,0,2,2,0.0666666666666667,575.237448483561,0.0,0.0,2226.07405456033,0.0,1.0,48.0,0.0,14668.6149836721,80176.2552765271,0.0,3.0,,,,,,False
883ca8360bfffff,23.7944533333333,86.2341,1.775,3.24,303.241666666667,308.27,283.571666666667,290.18,1.0,0.0,2026-08-22,9,0,0,1,1,1,1,4,3,0.1,139.317965914466,0.0,0.0,1800.42842890655,0.0,5.0,27.0,533.368714417736,23410.2529271318,124496.109730294,0.0,3.0,,,,,,False
883ca83661fffff,23.7784806666667,86.2074306666667,3.12866666666667,11.8,309.428666666667,334.25,284.632666666667,297.32,0.866666666666667,0.0,2026-08-30,1,1,1,2,2,3,3,11,9,0.3,792.848550775887,0.0,0.0,1150.22934105819,0.0,8.0,45.0,0.0,30323.79895501,96810.4827634416,0.0,3.0,,,,,,False
883ca83663fffff,23.77825875,86.2113,2.86416666666667,6.99,313.342083333333,337.8,284.451666666667,297.76,0.75,0.0,2026-08-21,10,0,0,0,0,3,3,14,11,0.366666666666667,1141.23901873339,0.0,0.0,1315.98089678447,0.0,8.0,45.0,0.0,32608.1000906478,100444.597417562,0.0,3.0,,,,,,False
883ca83665fffff,23.7718985714286,86.1967571428571,1.49142857142857,2.29,305.328571428571,311.3,281.447142857143,289.94,1.0,0.0,2026-08-16,15,0,0,0,0,0,0,5,5,0.166666666666667,791.99449832362,0.0,1.0,929.106256623418,0.0,25.0,43.0,0.0,20856.8088278005,99586.0834309495,0.0,3.0,,,,,,False
883ca83667fffff,23.773985,86.210005,1.955,2.54,301.75,306.75,279.88,290.32,1.0,0.0,2026-08-15,16,0,0,0,0,0,0,2,2,0.0666666666666667,710.527882450224,0.0,0.0,1557.48420340121,0.0,5.0,46.0,0.0,30982.5506300128,103155.189213529,0.0,3.0,,,,,,False
883ca8366bfffff,23.781504,86.2096245,2.5105,9.99,316.3915,342.6,283.8955,298.09,0.75,0.0,2026-08-23,8,0,0,4,2,6,4,13,9,0.3,892.377509591703,0.0,0.0,993.802808568261,0.0,8.0,45.0,0.0,33963.9225950156,92694.0085923485,0.0,3.0,,,,,,False
883ca8366dfffff,23.7737575,86.1962475,2.4875,4.9,307.0675,309.97,286.1575,289.27,1.0,0.0,2026-08-07,24,0,0,0,0,0,0,2,2,0.0666666666666667,900.251249481255,0.0,2.0,718.448161033641,0.0,25.0,43.0,0.0,20682.6600592729,96533.3371401351,0.0,3.0,,,,,,False
883ca8369bfffff,23.800872,86.323834,2.572,6.43,308.124,332.78,276.02,294.67,0.8,0.0,2026-08-23,8,0,0,1,1,3,3,5,5,0.166666666666667,485.248667762614,0.0,0.0,1658.34329097374,0.0,6.0,152.0,216.996837552939,64460.2020923359,300697.793700325,0.0,16.0,,,,,,False
883ca836c7fffff,23.79495,86.28111,0.83,0.83,301.73,301.73,287.64,287.64,1.0,0.0,2026-07-29,33,0,0,0,0,0,0,0,0,0.0,246.426618205384,0.0,2.0,939.895372943139,0.0,7.0,22.0,2262.88028357425,107895.102076904,231571.926158209,0.0,2.0,,,,,,False
883ca88881fffff,23.7821585714286,85.5731242857143,1.96428571428571,4.68,304.024285714286,307.92,285.894285714286,290.47,1.0,0.0,2026-08-11,20,0,0,0,0,0,0,3,3,0.1,469.958195119052,0.0,0.0,1304.13033729536,0.0,8.0,39.0,64.6769340061727,19424.380061715,42246.5130721325,0.0,26.0,8552402076.0,,23.9828599,85.3752294,30002.395296813,True
883ca88885fffff,23.7813933333333,85.5672366666667,1.84666666666667,2.96,307.26,320.3,285.28,291.97,1.0,0.0,2026-08-16,15,0,0,0,0,0,0,2,2,0.0666666666666667,301.768894099918,0.0,0.0,1289.33039442607,0.0,7.0,39.0,500.815472627765,21653.2295884228,47913.6995201966,0.0,25.0,8552402076.0,,23.9828599,85.3752294,29666.7641909107,True
883ca88887fffff,23.780534,85.575528,1.512,2.3,303.81,312.69,284.21,292.95,1.0,0.0,2026-08-20,11,0,0,0,0,2,2,4,4,0.133333333333333,507.931290465802,0.0,0.0,1174.94800165134,0.0,8.0,33.0,0.0,18014.4178893065,41638.0122921328,0.0,26.0,8552402076.0,,23.9828599,85.3752294,30300.2268693299,True
883ca8888dfffff,23.783585,85.566205,2.0,2.95,306.9,313.4,284.275,289.32,1.0,0.0,2026-08-09,22,0,0,0,0,0,0,1,1,0.0333333333333333,210.218994029428,0.0,0.0,1213.00750386259,0.0,7.0,42.0,1248.33838393948,22313.5809487609,46372.6721600359,0.0,25.0,8552402076.0,,23.9828599,85.3752294,29414.9929748803,True
883ca888ebfffff,23.7869535714286,85.5526878571429,2.54142857142857,7.21,313.657142857143,332.66,286.663571428571,299.95,0.785714285714286,0.0,2026-08-22,9,0,0,1,1,3,3,9,6,0.2,39.4530263776521,0.0,2.0,235.188771720207,1.0,3.0,33.0,2210.04475261547,20974.6616450176,52218.0904403921,1.0,20.0,8552402076.0,,23.9828599,85.3752294,28235.9149060217,True
883ca88913fffff,23.7440666666667,85.5059833333333,0.998333333333333,1.92,304.221666666667,308.54,286.635,291.59,1.0,0.0,2026-08-20,11,0,0,0,0,2,1,4,3,0.1,532.055110311649,0.0,1.0,785.406068597591,0.0,7.0,17.0,0.0,43553.378544743,136721.080869001,0.0,7.0,8552402076.0,,23.9828599,85.3752294,29609.3554229997,True
883ca889cdfffff,23.74476,85.5079,0.99,0.99,306.38,306.38,287.54,287.54,1.0,0.0,2026-07-31,31,0,0,0,0,0,0,0,0,0.0,618.74669678272,0.0,1.0,701.044538450952,0.0,7.0,17.0,0.0,43090.7702408341,134383.687418839,0.0,7.0,8552402076.0,,23.9828599,85.3752294,29629.2851230176,True
883ca88aa7fffff,23.803295,85.539075,2.0,3.02,305.9,307.88,289.855,292.16,1.0,0.0,2026-08-20,11,0,0,0,0,1,1,1,1,0.0333333333333333,796.320916960754,0.0,0.0,2158.52508517316,0.0,5.0,29.0,0.0,14311.3097747165,63905.9603524013,0.0,14.0,8552402076.0,,23.9828599,85.3752294,25957.7476165815,True
883ca8a833fffff,23.77252,85.99299,1.7,1.83,302.105,304.4,288.465,290.45,1.0,0.0,2026-08-07,24,0,0,0,0,0,0,1,1,0.0333333333333333,274.469511743561,0.0,1.0,793.538051807147,0.0,4.0,10.0,1092.34645516059,36831.9313466289,92036.1423607347,0.0,2.0,,,,,,False
883ca8a8e5fffff,23.7721,85.99903,0.33,0.33,295.9,295.9,272.08,272.08,1.0,0.0,2026-08-22,9,0,0,1,1,1,1,1,1,0.0333333333333333,181.245906229962,0.0,0.0,1103.91646285187,0.0,3.0,9.0,2189.19337135504,30316.6607608589,83551.9027572347,0.0,2.0,,,,,,False
883ca8a8e7fffff,23.76766,86.01146,1.625,2.07,305.675,306.45,289.6,290.75,1.0,0.0,2026-07-28,34,0,0,0,0,0,0,0,0,0.0,53.9839571207389,0.0,1.0,720.194092548866,0.0,3.0,10.0,1706.83213135582,22700.6864422369,72822.2903510911,0.0,3.0,,,,,,False
883ca8a8edfffff,23.776645,85.99585,1.15,1.73,304.88,311.53,283.375,288.72,1.0,0.0,2026-08-22,9,0,0,1,1,2,2,3,3,0.1,199.310355732614,0.0,0.0,1323.53957186801,0.0,3.0,8.0,858.574714852847,33929.0810203368,80407.6343308719,0.0,2.0,,,,,,False
883ca8adb3fffff,23.77288,86.19396,3.57,3.57,311.12,311.12,290.18,290.18,1.0,0.0,2026-08-09,22,0,0,0,0,0,0,1,1,0.0333333333333333,688.139169421709,0.0,2.0,826.461284514095,0.0,26.0,43.0,0.0,18629.1974067622,98636.7085973557,0.0,3.0,,,,,,False
883ca8c4c9fffff,23.65578,85.50799,1.33,1.73,306.86,309.62,283.696666666667,291.51,1.0,0.0,2026-08-22,9,0,0,1,1,1,1,2,2,0.0666666666666667,581.167722025184,0.0,3.0,505.496477502419,0.0,10.0,28.0,0.0,17141.9462595977,72500.3768426514,1.0,6.0,8552402076.0,,23.9828599,85.3752294,38665.796591251,True
883ca8c6a3fffff,23.657132,85.507324,1.13,1.53,304.492,315.01,286.118,289.07,1.0,0.0,2026-08-24,7,0,0,3,2,5,4,5,4,0.133333333333333,673.155001377556,0.0,4.0,621.022378585866,0.0,9.0,28.0,0.0,15767.695763394,71491.1535357473,1.0,6.0,8552402076.0,,23.9828599,85.3752294,38501.7767960787,True
883ca90d81fffff,23.78243,87.08344,1.7,1.7,305.85,305.85,285.63,285.63,1.0,0.0,2026-07-04,58,0,0,0,0,0,0,0,0,0.0,84.0179937690813,0.0,1.0,890.779878799643,0.0,3.0,6.0,2972.86039271806,48256.2744873238,149136.185909762,0.0,2.0,961102113.0,Asansol Fire Station,23.6855487,86.97616835068,15315.7610067986,True
883ca90d89fffff,23.78436,87.08208,1.1,1.1,298.61,298.61,277.82,277.82,1.0,0.0,2026-08-16,15,0,0,0,0,0,0,1,1,0.0333333333333333,162.288695457627,0.0,2.0,664.936904634329,0.0,3.0,6.0,4023.24052589446,47795.6363365529,151505.400075073,0.0,2.0,961102113.0,Asansol Fire Station,23.6855487,86.97616835068,15368.4224718975,True
883ca940c5fffff,23.58105,86.72466,0.69,0.69,301.51,301.51,273.15,273.15,1.0,0.0,2026-07-04,58,0,0,0,0,0,0,0,0,0.0,580.921781279835,0.0,0.0,3091.80249230826,0.0,0.0,1.0,0.0,22951.2499283777,93147.2553315076,0.0,0.0,7466818593.0,Asansol Fire Brigade,23.6855371,86.9761021,28134.5437035102,True
883ca94447fffff,23.63472,86.834755,2.075,2.59,303.545,304.87,288.375,288.51,1.0,0.0,2026-08-09,22,0,0,0,0,0,0,1,1,0.0333333333333333,139.988809194707,0.0,0.0,1827.88252879807,0.0,22.0,46.0,1568.59842333907,24177.1832990316,122481.912734925,1.0,2.0,7466818593.0,Asansol Fire Brigade,23.6855371,86.9761021,15473.1025714945,True
883ca944e1fffff,23.62111,86.89014,2.115,2.33,306.835,307.97,290.645,292.26,1.0,0.0,2026-08-06,25,0,0,0,0,0,0,1,1,0.0333333333333333,149.046941144274,0.0,0.0,2962.69953112833,0.0,0.0,2.0,671.059683305707,46572.1181134987,191590.613933074,0.0,2.0,7466818593.0,Asansol Fire Brigade,23.6855371,86.9761021,11301.6592361204,True
883ca946b3fffff,23.66193,86.91245,0.72,0.72,306.82,306.82,281.95,281.95,1.0,0.0,2026-07-25,37,0,0,0,0,0,0,0,0,0.0,37.6889558949676,0.0,0.0,1839.55424037876,0.0,2.0,56.0,3465.3698208508,113449.869381964,506010.79526296,1.0,2.0,7466818593.0,Asansol Fire Brigade,23.6855371,86.9761021,6996.79018041342,True
883ca94707fffff,23.61789,86.78893,1.9,1.9,305.36,305.36,283.23,283.23,1.0,0.0,2026-08-26,5,1,1,1,1,1,1,1,1,0.0333333333333333,863.898627529584,0.0,0.0,1622.77850507075,0.0,1.0,33.0,0.0,10892.9181390869,72723.3641392219,0.0,1.0,7466818593.0,Asansol Fire Brigade,23.6855371,86.9761021,20504.9831879096,True
883ca94739fffff,23.616,86.79124,0.82,0.82,295.4,295.4,268.0,268.0,1.0,0.0,2026-08-22,9,0,0,1,1,1,1,1,1,0.0333333333333333,678.423921703553,0.0,0.0,1308.57303780923,0.0,1.0,34.0,0.0,11694.8839623248,73622.8392612299,0.0,1.0,7466818593.0,Asansol Fire Brigade,23.6855371,86.9761021,20364.1597999132,True
883ca9473dfffff,23.61443,86.789925,1.84666666666667,4.04,310.526666666667,331.37,286.023333333333,298.97,0.833333333333333,0.0,2026-08-10,21,0,0,0,0,0,0,4,2,0.0666666666666667,634.878042089133,0.0,0.0,1293.14469347857,0.0,1.0,34.0,0.0,12880.0296277947,73936.9633451608,0.0,1.0,7466818593.0,Asansol Fire Brigade,23.6855371,86.9761021,20554.4244928508,True
883ca95aa1fffff,23.55263,86.5415666666667,1.78333333333333,2.72,303.246666666667,305.74,285.37,286.48,1.0,0.0,2026-08-23,8,0,0,1,1,3,3,3,3,0.1,166.342362609975,0.0,0.0,6178.12426102063,0.0,0.0,1.0,1430.64447024591,15930.9335915563,43054.8329591953,0.0,0.0,3822901583.0,,23.3320464,86.362422,30516.3066548701,True
883ca95aa7fffff,23.54945,86.5442766666667,1.32666666666667,2.3,301.696666666667,303.54,282.296666666667,290.16,1.0,0.0,2026-08-29,2,1,1,2,2,2,2,3,3,0.1,161.079435083838,0.0,0.0,6149.55653145868,0.0,0.0,1.0,1477.22992141566,17687.1832424478,42235.9127718423,0.0,0.0,3822901583.0,,23.3320464,86.362422,30403.7733358328,True
883ca960b3fffff,23.5579066666667,87.23762,1.40333333333333,1.51,304.59,309.96,269.376666666667,271.78,1.0,0.0,2026-08-27,4,1,1,1,1,1,1,1,1,0.0333333333333333,601.622979179409,0.0,2.0,947.926279871029,0.0,18.0,292.0,0.0,70595.4831757214,386450.53712874,2.0,6.0,6757753082.0,,23.5384626,87.2951191,6250.92623384498,True
883ca960bbfffff,23.5617666666667,87.2302133333333,3.99333333333333,5.84,325.706666666667,333.44,284.836666666667,289.26,1.0,0.0,2026-08-10,21,0,0,0,0,0,0,2,2,0.0666666666666667,538.412533045459,0.0,0.0,1124.06555372078,0.0,16.0,194.0,0.0,65598.2886713445,308772.737454884,2.0,5.0,6757753082.0,,23.5384626,87.2951191,7109.10644992892,True
883ca962e5fffff,23.61149,87.1463575,2.04,3.92,299.2575,304.87,281.9475,288.59,1.0,0.0,2026-08-25,6,1,1,3,2,3,2,4,3,0.1,30.0296711267339,0.0,0.0,993.539207154987,0.0,4.0,19.0,5841.84479708748,90273.7084607931,438229.595634251,2.0,21.0,6757753082.0,,23.5384626,87.2951191,17198.7791640696,True
883ca962edfffff,23.61313,87.14422,2.36,2.36,306.56,306.56,288.58,288.58,1.0,0.0,2026-08-09,22,0,0,0,0,0,0,1,1,0.0333333333333333,9.47752140289921,0.0,1.0,712.492097185429,0.0,4.0,19.0,5861.61028185525,98406.6685340274,445433.645307799,2.0,21.0,6757753082.0,,23.5384626,87.2951191,17476.6532454736,True
883ca96307fffff,23.56417,87.081835,1.515,2.48,304.3725,313.01,276.16,287.87,1.0,0.0,2026-08-09,22,0,0,0,0,0,0,1,1,0.0333333333333333,119.944761353875,0.0,8.0,411.914638817403,2.0,24.0,55.0,2147.30295065329,63099.4558623132,238053.298492697,0.0,5.0,961102113.0,Asansol Fire Station,23.6855487,86.97616835068,17226.2726195342,True
883ca96339fffff,23.563067,87.084347,1.79,4.59,305.104,313.39,280.208,289.06,1.0,0.0,2026-08-20,11,0,0,0,0,2,2,6,5,0.166666666666667,66.6521441358725,0.0,6.0,136.668383697726,2.0,23.0,55.0,3758.77080231624,62423.7480645582,243247.419837117,0.0,5.0,961102113.0,Asansol Fire Station,23.6855487,86.97616835068,17482.3165141527,True
883ca9633dfffff,23.5614063636364,87.0837236363636,2.58272727272727,7.2,310.218181818182,331.86,281.993636363636,299.29,0.909090909090909,0.0,2026-08-27,4,1,1,1,1,3,3,7,6,0.2,89.5105085673829,0.0,8.0,269.055713644576,1.0,21.0,55.0,3757.22940765825,59044.9228059565,230783.918618654,0.0,5.0,961102113.0,Asansol Fire Station,23.6855487,86.97616835068,17585.5977693398,True
883ca96565fffff,23.5577834375,87.2412265625,2.7353125,14.28,313.5871875,343.58,282.9884375,297.45,0.875,0.0,2026-08-30,1,3,3,9,5,10,6,19,11,0.366666666666667,575.238626072762,0.0,6.0,628.212001354829,0.0,26.0,460.0,0.0,81218.4453877195,425473.37007132,1.0,7.0,6757753082.0,,23.5384626,87.2951191,5901.74650723909,True
883ca9656dfffff,23.5611914285714,87.2381471428572,1.53142857142857,3.32,308.641428571429,337.89,276.884285714286,286.4,1.0,0.0,2026-08-27,4,2,2,2,2,4,3,5,4,0.133333333333333,874.345860161749,0.0,0.0,1114.34596180744,0.0,14.0,353.0,0.0,69468.7032255808,391218.087234407,2.0,6.0,6757753082.0,,23.5384626,87.2951191,6335.81084369106,True
883ca96c9bfffff,23.4837628571429,87.3621942857143,2.44857142857143,5.06,310.581428571429,337.08,283.411428571429,297.47,0.857142857142857,0.0,2026-08-21,10,0,0,0,0,1,1,5,4,0.133333333333333,168.796458123346,0.0,3.0,372.672355059104,3.0,3.0,2033.0,826.789239898382,65787.7067628082,479398.996176915,2.0,17.0,6757753082.0,,23.5384626,87.2951191,9141.42526371301,True
883ca96da9fffff,23.40276,87.28404,1.24,1.24,303.54,303.54,290.4,290.4,1.0,0.0,2026-07-28,34,0,0,0,0,0,0,0,0,0.0,16.6177111148154,0.0,0.0,1427.23450889894,0.0,2.0,6.0,4142.49838918169,56358.2561978249,223253.399369866,0.0,1.0,6757753082.0,,23.5384626,87.2951191,15065.8458516912,True
883ca96e59fffff,23.55093,87.24238,2.87,2.87,317.38,317.38,287.06,287.06,1.0,0.0,2026-08-20,11,0,0,0,0,1,1,1,1,0.0333333333333333,43.8337944647445,0.0,8.0,487.035060479306,1.0,25.0,402.0,4444.37490671995,69464.8972363816,423491.691641073,2.0,7.0,6757753082.0,,23.5384626,87.2951191,5557.04362926396,True
883ca96e5bfffff,23.5500366666667,87.24484,2.26666666666667,3.06,301.09,303.92,283.13,286.45,1.0,0.0,2026-08-23,8,0,0,1,1,2,2,2,2,0.0666666666666667,27.1506772593495,0.0,9.0,320.649874304699,8.0,31.0,494.0,5956.86696156038,77221.6051217259,448850.032998819,2.0,7.0,6757753082.0,,23.5384626,87.2951191,5289.38628143486,True
883ca96eb3fffff,23.50349,87.32597,3.33,3.33,308.31,308.31,287.21,287.21,1.0,0.0,2026-08-20,11,0,0,0,0,1,1,1,1,0.0333333333333333,168.330074943493,0.0,1.0,632.518540245743,0.0,612.0,4844.0,4553.99255522795,200821.006294092,676041.994601375,2.0,20.0,6757753082.0,,23.5384626,87.2951191,4990.93189221306,True
883ca96ee9fffff,23.51684,87.27125,3.24,3.24,305.73,305.73,287.18,287.18,1.0,0.0,2026-08-19,12,0,0,0,0,1,1,1,1,0.0333333333333333,105.511395550137,0.0,0.0,1281.98814372938,0.0,20.0,3321.0,5418.21476717126,112347.491218305,495248.142802999,2.0,10.0,6757753082.0,,23.5384626,87.2951191,3415.71187427266,True
883ca97099fffff,23.6900706666667,87.0988593333333,1.93666666666667,4.11,303.495333333333,309.6,281.277333333333,292.0,1.0,0.0,2026-08-24,7,0,0,1,1,2,2,11,8,0.266666666666667,223.709878359399,0.0,0.0,1570.11023952377,0.0,1.0,7.0,1710.24062138953,77938.6717440831,336987.784095466,2.0,32.0,961102113.0,Asansol Fire Station,23.6855487,86.97616835068,12518.9684308771,True
883ca9709bfffff,23.69322,87.1089228571428,1.84928571428571,3.94,304.427857142857,309.79,283.842857142857,291.06,1.0,0.0,2026-08-20,11,0,0,0,0,1,1,10,6,0.2,68.1441492188525,0.0,0.0,2573.27334827258,0.0,0.0,7.0,3251.00094822873,66041.7101539526,321508.17721017,4.0,27.0,961102113.0,Asansol Fire Station,23.6855487,86.97616835068,13561.4389338726,True
883ca970d3fffff,23.6965566666667,87.0948916666667,1.335,2.37,305.4,310.56,281.971666666667,290.41,1.0,0.0,2026-08-20,11,0,0,0,0,1,1,3,3,0.1,132.501882330681,0.0,0.0,1225.33076351104,0.0,4.0,6.0,3743.671407847,96585.2305163095,308731.029137161,1.0,28.0,961102113.0,Asansol Fire Station,23.6855487,86.97616835068,12165.3281866637,True
883ca97329fffff,23.66546,86.93528,0.98,0.98,303.93,303.93,286.68,286.68,1.0,0.0,2026-08-08,23,0,0,0,0,0,0,1,1,0.0333333333333333,25.6376334274988,0.0,9.0,347.041616449801,4.0,40.0,1053.0,5985.47709963333,222771.627883252,706927.873960855,1.0,2.0,7466818593.0,Asansol Fire Brigade,23.6855371,86.9761021,4718.69792998404,True
883ca97361fffff,23.66804,86.92381,1.36,1.36,301.79,301.79,286.96,286.96,1.0,0.0,2026-08-08,23,0,0,0,0,0,0,1,1,0.0333333333333333,85.9093160511667,0.0,0.0,1395.69141197736,0.0,18.0,384.0,5729.12916075585,167620.241581038,627016.323502117,1.0,4.0,7466818593.0,Asansol Fire Brigade,23.6855371,86.9761021,5672.85990610205,True
883ca97363fffff,23.66957,86.934195,2.11,2.29,318.64,332.4,289.35,293.26,0.5,0.0,2026-08-09,22,0,0,0,0,0,0,1,1,0.0333333333333333,318.792310371842,0.0,9.0,381.958621877707,2.0,45.0,1116.0,4021.51396199984,252471.359184168,728788.866083404,1.0,2.0,7466818593.0,Asansol Fire Brigade,23.6855371,86.9761021,4624.18227371793,True
883ca97365fffff,23.665244,86.918046,1.578,2.82,305.804,309.68,285.74,287.72,1.0,0.0,2026-08-20,11,0,0,0,0,1,1,2,2,0.0666666666666667,50.162571367833,0.0,0.0,2005.7698491919,0.0,11.0,137.0,4157.85464437511,136621.987969135,580874.3074477,1.0,3.0,7466818593.0,Asansol Fire Brigade,23.6855371,86.9761021,6331.65315890263,True
883ca9736bfffff,23.67374,86.92664,4.78,4.78,331.6,331.6,300.12,300.12,0.0,0.0,2026-07-25,37,0,0,0,0,0,0,0,0,0.0,174.697836730292,0.0,0.0,1279.75215102863,0.0,16.0,810.0,5539.3625432248,211086.282352375,682059.083831169,1.0,3.0,7466818593.0,Asansol Fire Brigade,23.6855371,86.9761021,5209.59078030464,True
883ca9736dfffff,23.66792,86.91748,2.4,2.4,323.06,323.06,278.51,278.51,1.0,0.0,2026-07-25,37,0,0,0,0,0,0,0,0,0.0,184.785552012963,0.0,0.0,2041.1229227008,0.0,11.0,151.0,4670.13252995796,140376.424787744,588853.633102074,1.0,3.0,7466818593.0,Asansol Fire Brigade,23.6855371,86.9761021,6287.47241408399,True
883ca97507fffff,23.66603,87.153865,2.08,2.98,309.245,312.24,279.625,284.81,1.0,0.0,2026-08-15,16,0,0,0,0,0,0,2,2,0.0666666666666667,52.522358628592,0.0,0.0,2560.27485710273,0.0,0.0,5.0,1245.67987387144,96119.5065196002,351999.890295225,0.0,28.0,961102113.0,Asansol Fire Station,23.6855487,86.97616835068,18247.1255534584,True
883ca97539fffff,23.66547,87.158,2.224,4.52,310.302,332.25,283.812,296.03,0.8,0.0,2026-08-22,9,0,0,1,1,4,3,5,4,0.133333333333333,165.610465859639,0.0,0.0,2950.18868526209,0.0,0.0,5.0,4432.16626842039,95451.4401941071,349220.18636958,0.0,28.0,961102113.0,Asansol Fire Station,23.6855487,86.97616835068,18673.1668923382,True
883ca9753dfffff,23.662924516129,87.15502,2.89645161290322,8.29,315.696451612903,340.74,286.148387096774,298.79,0.774193548387097,0.0,2026-08-25,6,1,1,3,3,9,6,21,11,0.366666666666667,89.3909792221219,0.0,0.0,2697.17116891703,0.0,0.0,5.0,3999.57429209611,94159.1665578866,359429.016339183,0.0,28.0,961102113.0,Asansol Fire Station,23.6855487,86.97616835068,18407.9067506703,True
883ca97541fffff,23.6914071428571,87.1238157142857,2.12857142857143,3.7,309.168571428571,331.4,286.22,298.75,0.857142857142857,0.0,2026-08-15,16,0,0,0,0,0,0,3,3,0.1,228.756222592426,0.0,0.0,2044.45249136126,0.0,1.0,6.0,519.784505695326,68049.2749910921,286964.071304724,2.0,22.0,961102113.0,Asansol Fire Station,23.6855487,86.97616835068,15067.2738749019,True
883ca97545fffff,23.68643,87.1218685714286,2.32857142857143,5.25,310.887142857143,331.36,284.13,296.22,0.714285714285714,0.0,2026-08-29,2,1,1,1,1,2,2,4,4,0.133333333333333,323.597668087343,0.0,0.0,2234.53214683583,0.0,2.0,6.0,1506.82089553105,66409.3504828643,310038.905276119,2.0,22.0,961102113.0,Asansol Fire Station,23.6855487,86.97616835068,14855.3896336787,True
883ca97547fffff,23.68311,87.129012,1.856,2.52,306.872,309.82,288.54,291.19,1.0,0.0,2026-08-20,11,0,0,0,0,3,2,5,4,0.133333333333333,78.7554396391852,0.0,0.0,1614.709895211,0.0,2.0,3.0,2003.8462616387,81141.6426092486,299363.605611624,1.0,23.0,961102113.0,Asansol Fire Station,23.6855487,86.97616835068,15585.9239987119,True
883ca97549fffff,23.6947585714286,87.1221114285714,2.35428571428571,3.7,309.571428571429,334.84,286.251428571429,300.8,0.857142857142857,0.0,2026-08-23,8,0,0,2,1,3,2,6,5,0.166666666666667,80.490597593844,0.0,0.0,2296.57032048938,0.0,1.0,6.0,2625.66501210115,65873.3022756151,281329.616773189,2.0,22.0,961102113.0,Asansol Fire Station,23.6855487,86.97616835068,14914.2525334413,True
